fotmob_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value
926374,46038,Kim Seung-Sub,1996-11-01T00:00:00.000Z,178.0,right,Korea Republic,LW,LM,500000.0
1816704,109373,Kim Ho-Jin,2005-09-29T00:00:00.000Z,183.0,right,Korea Republic,CB,LB,200000.0
208637,133895,Stefan Mugosa,1992-02-26T00:00:00.000Z,188.0,right,Montenegro,ST,,400000.0
1532009,133898,Italo Moreira,1997-08-03T00:00:00.000Z,,,Brazil,CM,"DM,AM",400000.0
887135,133900,Anton Krivotsyuk,1998-08-20T00:00:00.000Z,186.0,left,Azerbaijan,CB,,650000.0
735016,133900,Kang Yun-Sung,1997-07-01T00:00:00.000Z,172.0,right,Korea Republic,RB,"LB,CM",350000.0
1613275,245905,Ahn Hyeok-Joo,2004-09-03T00:00:00.000Z,,,Korea Republic,ST,LM,150000.0
1062592,133900,Seo Jin-Su,2000-10-18T00:00:00.000Z,183.0,right,Korea Republic,LM,"CM,AM,ST",275000.0
180292,8118,Nam Tae-Hee,1991-07-03T00:00:00.000Z,174.0,,Korea Republic,ST,AM,550000.0
307789,245905,Ju Se-Jong,1990-10-30T00:00:00.000Z,176.0,right,Korea Republic,CM,"DM,LM",200000.0
848096,133896,Lee Jin-Hyun,1997-08-26T00:00:00.000Z,172.0,left,Korea Republic,RW,"CM,AM,LW",325000.0
1354250,133896,Yago Cariello,1999-07-27T00:00:00.000Z,186.0,,Brazil,ST,,900000.0
1337196,245905,Yu Je-Ho,2000-08-15T00:00:00.000Z,178.0,,Korea Republic,CM,"DM,AM",225000.0
1027460,133896,Lee Hui-Gyun,1998-04-29T00:00:00.000Z,168.0,,Korea Republic,LW,"CM,AM",325000.0
1440173,46038,Choi Woo-Jin,2004-07-18T00:00:00.000Z,175.0,,Korea Republic,LB,,350000.0
1232943,133901,Byeon Jun-Soo,2001-11-30T00:00:00.000Z,190.0,,Korea Republic,CB,,450000.0
431123,429440,Kim Young-Chan,1993-09-04T00:00:00.000Z,189.0,,Korea Republic,CB,,175000.0
1902396,92630,Son Jeong-Beom,2007-09-28T00:00:00.000Z,180.0,,Korea Republic,CM,ST,300000.0
693177,133895,Morgan Ferrier,1994-11-15T00:00:00.000Z,185.0,right,Guyana,ST,,200000.0
1714797,133901,Kim Jun-Ha,2005-12-02T00:00:00.000Z,,,Korea Republic,RM,"LM,RW,AM,ST",325000.0
196261,133896,Kim Young-Gwon,1990-02-27T00:00:00.000Z,187.0,left,Korea Republic,CB,,275000.0
631626,133900,Joo Min-Kyu,1990-04-13T00:00:00.000Z,183.0,both,Korea Republic,ST,,600000.0
1437915,133901,Park Se-Jin,2004-03-19T00:00:00.000Z,171.0,,Korea Republic,ST,AM,350000.0
1399589,109373,Jakob Tranziska,2001-06-25T00:00:00.000Z,190.0,right,Germany,ST,"CM,LW",150000.0
144996,109373,Ki Sung-Yueng,1989-01-24T00:00:00.000Z,189.0,right,Korea Republic,CM,DM,375000.0
828044,92630,Lee Seung-Mo,1998-03-30T00:00:00.000Z,185.0,,Korea Republic,CM,,450000.0
925873,164734,Choe Byeong-Chan,1996-04-04T00:00:00.000Z,175.0,,Korea Republic,ST,,225000.0
1090509,429441,Kazuki Takahashi,1996-10-06T00:00:00.000Z,175.0,,Japan,CM,,350000.0
275997,245905,Hólmbert Fridjónsson,1993-04-19T00:00:00.000Z,195.0,left,Iceland,ST,,225000.0
1499949,109373,Kento Nishiya,1999-11-07T00:00:00.000Z,175.0,,Japan,DM,CM,500000.0
1249527,429440,Kim Un,1994-11-15T00:00:00.000Z,180.0,,Korea Republic,ST,,150000.0
848104,429440,Kang Ji-Hoon,1997-01-06T00:00:00.000Z,177.0,,Korea Republic,RB,"LB,RM",200000.0
1028037,429441,Vitor Gabriel,2000-01-20T00:00:00.000Z,184.0,right,Brazil,ST,,400000.0
331738,109373,Wanderson,1989-03-31T00:00:00.000Z,172.0,left,Brazil,LM,LB,125000.0
796256,133898,Kim Jae-Woo,1998-02-06T00:00:00.000Z,190.0,,Korea Republic,CB,RB,300000.0
1067481,133895,Lee Dong-Ryul,2000-06-09T00:00:00.000Z,177.0,left,Korea Republic,RM,,225000.0
925332,133898,Park Chang-Jun,1996-12-23T00:00:00.000Z,176.0,,Korea Republic,LW,"LM,ST",325000.0
1478084,133896,Choi Seok-Hyun,2003-01-13T00:00:00.000Z,,,Korea Republic,RB,"CB,RWB,RM",300000.0
1136605,133900,Diogo Oliveira,1996-12-04T00:00:00.000Z,194.0,right,Brazil,ST,,800000.0
1129324,133900,João Victor,1999-02-25T00:00:00.000Z,177.0,right,Brazil,RM,RW,325000.0
947492,46038,Kim Tae-Hyun,1996-12-19T00:00:00.000Z,173.0,,Korea Republic,LB,RB,750000.0
130628,109373,Shin Kwang-Hoon,1987-03-18T00:00:00.000Z,178.0,right,Korea Republic,CB,RB,100000.0
1613224,164734,Shin Min-Ha,2005-09-15T00:00:00.000Z,186.0,right,Korea Republic,CB,,600000.0
1026973,133901,Lee Soo-Bin,2000-05-07T00:00:00.000Z,180.0,right,Korea Republic,CM,,350000.0
1054176,429441,Jeong Ho-Jin,1999-08-06T00:00:00.000Z,182.0,right,Korea Republic,CB,,225000.0
1752117,133895,Park Kyung-Sub,2004-07-02T00:00:00.000Z,,,Korea Republic,CB,,350000.0
1347356,133901,Kim Jin-Ho,2000-01-21T00:00:00.000Z,178.0,right,Korea Republic,RB,LB,350000.0
1909092,245905,Kim Yong-Hyeok,2007-01-11T00:00:00.000Z,188.0,,Korea Republic,CB,,175000.0
1440083,133901,Kim Ju-Chan,2004-03-29T00:00:00.000Z,174.0,,Korea Republic,LM,LW,325000.0
623019,245905,Shin Chang-Moo,1992-09-17T00:00:00.000Z,170.0,left,Korea Republic,RM,ST,100000.0
1272121,133901,Hong Yun-Sang,2002-03-19T00:00:00.000Z,177.0,,Korea Republic,LM,"AM,LW,RW",550000.0
1140204,429440,Airton Moisés,1999-02-02T00:00:00.000Z,178.0,right,Brazil,LW,,400000.0
925334,133900,Lee Hyun-Sik,1996-03-21T00:00:00.000Z,175.0,both,Korea Republic,CM,DM,400000.0
433072,165191,Chang-Hoon Kwon,1994-06-30T00:00:00.000Z,174.0,left,South Korea,RM,,175000.0
361326,133898,Tobias Figueiredo,1994-02-02T00:00:00.000Z,188.0,right,Portugal,CB,,700000.0
1381040,109373,Kim Seung-Ho,1998-10-01T00:00:00.000Z,173.0,,Korea Republic,CM,DM,300000.0
670804,429441,Rodrigo Bassani,1997-10-17T00:00:00.000Z,177.0,left,Brazil,RW,"CM,ST",500000.0
1543595,133896,Seo Myong-Gwan,2002-11-23T00:00:00.000Z,186.0,,Korea Republic,CB,,350000.0
828199,133900,Ha Chang-Rae,1994-10-16T00:00:00.000Z,188.0,,Korea Republic,CB,,700000.0
1037003,429441,Shin Jae-Won,1998-09-16T00:00:00.000Z,183.0,right,Korea Republic,RB,"RWB,RM",275000.0
212049,429441,Yoon Bit-Garam,1990-05-07T00:00:00.000Z,178.0,right,Korea Republic,CM,RW,350000.0
848097,92630,Cho Young-Wook,1999-02-05T00:00:00.000Z,178.0,right,Korea Republic,ST,"RM,AM",450000.0
438899,92630,Moon Seon-Min,1992-06-09T00:00:00.000Z,172.0,right,Korea Republic,RM,LM,350000.0
1132308,429440,Breno Herculano,1999-02-16T00:00:00.000Z,187.0,right,Brazil,ST,,850000.0
1909095,245905,Gong Bae-Hyeon,2007-03-05T00:00:00.000Z,187.0,right,Korea Republic,CB,,175000.0
1711630,109373,Kang Min-Jun,2003-04-08T00:00:00.000Z,172.0,right,Korea Republic,RM,"RB,RWB",250000.0
1037550,109373,Juninho,1997-11-05T00:00:00.000Z,170.0,left,Brazil,RW,"RM,AM",325000.0
643447,92630,Leonardo Ruiz,1996-04-18T00:00:00.000Z,185.0,right,Colombia,ST,AM,400000.0
735011,133900,Jeong Jae-Hee,1994-04-28T00:00:00.000Z,174.0,,Korea Republic,LW,"RM,RW",250000.0
527548,133896,Sim Sang-Min,1993-05-21T00:00:00.000Z,172.0,left,Korea Republic,LB,"RB,CB",300000.0
1430779,133896,Jang Si-Young,2002-03-31T00:00:00.000Z,174.0,,Korea Republic,RM,LM,200000.0
1043120,133900,Kim Min-Duk,1996-07-08T00:00:00.000Z,183.0,right,Korea Republic,CB,,500000.0
1429678,164734,Kim Do-Hyun,2004-05-12T00:00:00.000Z,177.0,,Korea Republic,RB,"LB,LM",150000.0
1034531,429441,Park Jeong-In,2000-10-07T00:00:00.000Z,180.0,right,Korea Republic,ST,,225000.0
1136079,429441,Kim Min-Jun,2000-02-12T00:00:00.000Z,183.0,,Korea Republic,RW,,250000.0
1910255,133898,Kwon Ki-Min,2005-10-27T00:00:00.000Z,,,Korea Republic,CB,,125000.0
648410,133900,Masatoshi Ishida,1995-05-04T00:00:00.000Z,178.0,right,Japan,ST,CM,500000.0
1074934,245905,Teun van Grunsven,1999-10-30T00:00:00.000Z,194.0,left,Netherlands,CB,,175000.0
491879,133896,Milosz Trojak,1994-05-05T00:00:00.000Z,191.0,right,Poland,CB,"DM,CM",325000.0
1232941,133898,Shin Sang-Eun,1999-08-20T00:00:00.000Z,185.0,,Korea Republic,ST,,150000.0
827997,133901,Lee Sang-Heon,1998-02-26T00:00:00.000Z,178.0,right,Korea Republic,ST,,650000.0
1649339,133901,Choi Gyu-Hyeon,2000-09-19T00:00:00.000Z,177.0,,Korea Republic,CM,,100000.0
1836659,429441,Kim Hyeon-Yeop,2001-08-22T00:00:00.000Z,187.0,,Korea Republic,GK,,150000.0
1711633,88517,Han Hyeon-Seo,2004-01-02T00:00:00.000Z,186.0,,Korea Republic,CB,LM,75000.0
860921,245905,John Iredale,1999-08-01T00:00:00.000Z,186.0,right,Australia,ST,LW,150000.0
1169354,46038,Gytis Paulauskas,1999-09-27T00:00:00.000Z,,,Lithuania,ST,,450000.0
520978,245905,Choi Kyoung-Rok,1995-03-15T00:00:00.000Z,176.0,both,Korea Republic,CM,"RM,AM,ST",400000.0
632482,429441,Kim Jong-Woo,1993-10-01T00:00:00.000Z,180.0,right,Korea Republic,CM,,225000.0
1027084,133900,Um Won-Sang,1999-01-06T00:00:00.000Z,171.0,both,Korea Republic,RM,,700000.0
1409432,391664,John Montaño,1997-05-07T00:00:00.000Z,189.0,both,Colombia,ST,,1200000.0
730662,133898,Kim Geon-Ung,1997-08-29T00:00:00.000Z,185.0,,Korea Republic,CB,CM,400000.0
930020,109373,Kim Ye-Sung,1996-10-21T00:00:00.000Z,170.0,right,Korea Republic,RWB,"RB,LB,LWB",300000.0
1337099,133898,Kim Sin-Jin,2001-07-13T00:00:00.000Z,186.0,,Korea Republic,ST,,150000.0
1232526,133901,Lee Kang-Hyun,1998-07-31T00:00:00.000Z,181.0,,Korea Republic,CM,DM,300000.0
528168,133896,Kang Sang-Woo,1993-10-07T00:00:00.000Z,175.0,right,Korea Republic,LW,"RB,RWB,RM,LM",600000.0
1122603,164734,Abdalla Halaihal,2001-01-11T00:00:00.000Z,,,Israel,forward,,175000.0
1647584,429440,Chae Hyun-Woo,2004-08-19T00:00:00.000Z,178.0,,Korea Republic,RW,"RM,CM,LW",250000.0
1146388,133900,Park Kyu-Hyun,2001-04-14T00:00:00.000Z,183.0,left,Korea Republic,LB,,375000.0
1711623,109373,Cho Sang-Hyeok,2004-01-23T00:00:00.000Z,189.0,,Korea Republic,ST,,150000.0
1575997,46038,Kim Ha-Jun,2002-07-17T00:00:00.000Z,188.0,,Korea Republic,CB,LB,275000.0
522146,429440,Ivan Jukic,1996-06-21T00:00:00.000Z,176.0,right,Bosnia and Herzegovina,LW,"LM,ST",200000.0
1136232,133901,Lim Dug-Keun,2000-02-25T00:00:00.000Z,183.0,,Korea Republic,CB,CM,250000.0
1232813,164734,Park Sang-Hyeok,2002-06-13T00:00:00.000Z,182.0,,Korea Republic,ST,,400000.0
1337096,92630,Park Seong-Hoon,2003-01-27T00:00:00.000Z,183.0,,Korea Republic,CB,,225000.0
670941,133896,Marcão,1994-06-17T00:00:00.000Z,196.0,both,Brazil,ST,,750000.0
1173651,46038,Tiago Orobó,1993-10-28T00:00:00.000Z,188.0,right,Brazil,ST,,650000.0
1248669,133900,Victor Bobsin,2000-01-12T00:00:00.000Z,182.0,,Brazil,CM,,500000.0
730782,245905,Lee Min-Ki,1993-05-19T00:00:00.000Z,175.0,,Korea Republic,LB,,200000.0
734969,133895,Jeong Chi-In,1997-08-21T00:00:00.000Z,182.0,,Korea Republic,LM,,225000.0
1135899,429440,Lee Jin-Yong,2001-05-01T00:00:00.000Z,180.0,right,Korea Republic,CM,,350000.0
948966,133895,Oh Hu-Seong,1999-08-25T00:00:00.000Z,173.0,,Korea Republic,LM,ST,200000.0
931837,92630,Park Soo-Il,1996-02-22T00:00:00.000Z,178.0,right,Korea Republic,RB,LB,400000.0
1080552,429440,Han Ka-Ram,1998-02-09T00:00:00.000Z,,,Korea Republic,CM,,175000.0
264065,245905,Min Sang-Gi,1991-08-27T00:00:00.000Z,184.0,left,Korea Republic,CB,,200000.0
1711635,109373,Hong Seong-Min,2006-09-29T00:00:00.000Z,184.0,right,Korea Republic,GK,,75000.0
1232816,133901,Kim Yi-Seok,1998-06-19T00:00:00.000Z,180.0,,Korea Republic,CM,,275000.0
1197508,429440,Branislav Knezevic,2002-07-21T00:00:00.000Z,188.0,right,Serbia,AM,"DM,CM",200000.0
623748,133895,Lee Tae-Hui,1995-04-26T00:00:00.000Z,188.0,,Korea Republic,GK,,225000.0
1232942,133901,Jeon Byung-Kwan,2002-11-10T00:00:00.000Z,,,Korea Republic,RM,,550000.0
1440169,133895,Park Seung-Ho,2003-09-01T00:00:00.000Z,180.0,,Korea Republic,ST,,300000.0
1650131,245905,Hong Yong-Jun,2003-03-26T00:00:00.000Z,173.0,,Korea Republic,RM,RW,100000.0
253834,133898,Rim Chang-Woo,1992-02-13T00:00:00.000Z,184.0,right,Korea Republic,RB,CM,275000.0
526425,133898,Lee Chang-Min,1994-01-20T00:00:00.000Z,179.0,right,Korea Republic,CM,AM,375000.0
828048,133900,Lee Soon-Min,1994-05-22T00:00:00.000Z,178.0,right,Korea Republic,CM,,450000.0
468826,46038,Park Ji-Soo,1994-06-13T00:00:00.000Z,187.0,right,Korea Republic,CB,,450000.0
1026783,46038,Maeng Seong-Ung,1998-02-04T00:00:00.000Z,183.0,right,Korea Republic,CM,DM,500000.0
727423,164734,Kim Gun-Hee,1995-02-22T00:00:00.000Z,186.0,left,Korea Republic,ST,,250000.0
307809,429441,Han Ji-Ho,1988-12-15T00:00:00.000Z,179.0,right,Korea Republic,LW,RW,100000.0
1631647,429441,Kim Dong-Hyeon,2002-12-15T00:00:00.000Z,176.0,,Korea Republic,LW,,150000.0
1233073,429441,Lee Eui-Hyung,1998-03-03T00:00:00.000Z,183.0,left,Korea Republic,ST,,150000.0
1907820,429440,Kim Jae-Hyun,2004-08-18T00:00:00.000Z,182.0,,Korea Republic,LB,,50000.0
1054175,133901,Kim Hyun-Woo,1999-03-07T00:00:00.000Z,183.0,,Korea Republic,CB,,325000.0
1136205,133901,Kim In-Gyun,1998-07-23T00:00:00.000Z,173.0,,Korea Republic,forward,,350000.0
1440164,1897657,Roh Hee-Dong,2002-06-03T00:00:00.000Z,,,Korea Republic,GK,,75000.0
1388929,109373,Kim Yong-Hak,2003-05-20T00:00:00.000Z,168.0,left,Korea Republic,RW,RM,125000.0
1440100,92630,Hwang Do-Yun,2003-04-09T00:00:00.000Z,175.0,,Korea Republic,CM,DM,325000.0
828223,133901,Kim Min-Kyu,1998-04-01T00:00:00.000Z,187.0,,Korea Republic,CB,,225000.0
358136,133895,Iker Undabarrena,1995-05-18T00:00:00.000Z,182.0,right,Spain,CM,,400000.0
768613,245905,Adriel Ba Loua,1996-07-25T00:00:00.000Z,170.0,left,Côte d'Ivoire,RW,,150000.0
1149526,133901,Hong Si-Hoo,2001-01-08T00:00:00.000Z,175.0,,Korea Republic,RB,,150000.0
1451105,133901,Jeong Jae-Min,2001-10-28T00:00:00.000Z,192.0,,Korea Republic,ST,,175000.0
1232409,133901,Park Jin-Seong,2001-05-15T00:00:00.000Z,178.0,,Korea Republic,LB,,150000.0
878741,133896,Erick Farias,1997-01-03T00:00:00.000Z,173.0,right,Brazil,RW,"ST,LW",1200000.0
1152742,109373,An Jae-Jun,2001-04-03T00:00:00.000Z,185.0,,Korea Republic,RW,"AM,ST",175000.0
623036,133900,Yu Kang-Hyun,1996-04-27T00:00:00.000Z,,,Korea Republic,ST,,375000.0
1711629,109373,Lee Chang-Woo,2006-03-12T00:00:00.000Z,178.0,,Korea Republic,RM,"DM,CM",150000.0
1440154,164734,Lee Seung-Won,2003-03-06T00:00:00.000Z,174.0,,Korea Republic,CM,ST,400000.0
926371,164734,Kim Dong-Hyun,1997-06-11T00:00:00.000Z,182.0,right,Korea Republic,CM,,150000.0
2076075,429441,Sung Ye-Geon,2005-10-30T00:00:00.000Z,183.0,,Korea Republic,CM,,50000.0
1478067,133901,Lee Chan-Ouk,2003-02-03T00:00:00.000Z,186.0,,Korea Republic,CM,CB,200000.0
1613288,133895,Choi Seung-Gu,2005-09-28T00:00:00.000Z,175.0,right,Korea Republic,RB,CM,250000.0
1714798,133898,Choi Byung-Wook,2005-04-11T00:00:00.000Z,177.0,right,Korea Republic,RM,RW,175000.0
1337152,133895,Kim Seong-Min,2000-07-03T00:00:00.000Z,171.0,,Korea Republic,RM,"RB,RW",125000.0
1460120,429440,Moon Seong-Woo,2003-05-15T00:00:00.000Z,183.0,,Korea Republic,LW,"CM,LM",150000.0
828118,133900,Kim Hyeon-Ug,1995-06-22T00:00:00.000Z,160.0,left,Korea Republic,midfielder,,325000.0
1481281,429441,Lee Jae-Won,2002-05-05T00:00:00.000Z,184.0,right,Korea Republic,CB,,150000.0
1711655,245905,Kim Dong-Hwa,2003-05-07T00:00:00.000Z,185.0,,Korea Republic,GK,,100000.0
1184786,109373,Jorge Teixeira,1999-06-21T00:00:00.000Z,,both,Brazil,LW,LM,325000.0
1026086,133896,Benji Michel,1997-10-23T00:00:00.000Z,178.0,right,USA,RW,ST,350000.0
828160,245905,Park Won-Jae,1994-05-07T00:00:00.000Z,176.0,right,Korea Republic,LB,RB,150000.0
1681722,245905,Kim Yun-Ho,2007-05-13T00:00:00.000Z,188.0,,Korea Republic,ST,,100000.0
1642488,133898,Jo In-Jung,2005-11-08T00:00:00.000Z,184.0,left,Korea Republic,LB,,50000.0
622993,46038,Lee Yeong-Jae,1994-09-13T00:00:00.000Z,175.0,left,Korea Republic,CM,,450000.0
632709,46038,João Gamboa,1996-08-31T00:00:00.000Z,187.0,right,Portugal,CM,,400000.0
1988738,0,Kim Ye-Geon,2008-08-07T00:00:00.000Z,168.0,,Korea Republic,LM,,
827576,133896,Yoon Jong-Gyu,1998-03-20T00:00:00.000Z,173.0,right,Korea Republic,RB,,400000.0
1836913,46038,Lee Sang-Myung,2003-04-23T00:00:00.000Z,181.0,,Korea Republic,CB,"RB,RWB,RM",150000.0
1712386,429440,Park Jeong-Hun,2004-08-21T00:00:00.000Z,181.0,,Korea Republic,LW,,125000.0
431899,245905,Lee Yong-Jick,1991-02-08T00:00:00.000Z,187.0,right,Korea DPR,CM,,200000.0
197267,429440,Kim Da-Sol,1989-01-04T00:00:00.000Z,188.0,,Korea Republic,GK,,100000.0
1228525,164734,Kang Yun-Gu,2002-04-08T00:00:00.000Z,177.0,,Korea Republic,RM,,150000.0
1711654,245905,Kang Hui-Su,2003-02-25T00:00:00.000Z,176.0,,Korea Republic,CM,,125000.0
167778,133900,Lim Jong-Eun,1990-06-18T00:00:00.000Z,192.0,right,Korea Republic,CB,,125000.0
673606,133898,Matheus Aiás,1996-12-30T00:00:00.000Z,175.0,both,Brazil,ST,AM,350000.0
1326665,133901,Kang Min-Geu,1998-09-07T00:00:00.000Z,,,Korea Republic,ST,,275000.0
1317111,133896,Pedrinho,2002-02-20T00:00:00.000Z,172.0,,Brazil,RW,,225000.0
926617,133900,Kim Jun-Beom,1998-01-14T00:00:00.000Z,176.0,right,Korea Republic,CM,,300000.0
197910,429440,Kim Bo-Kyung,1989-10-06T00:00:00.000Z,178.0,left,Korea Republic,CM,,150000.0
1612401,109373,Jin Si-Woo,2002-08-05T00:00:00.000Z,190.0,,Korea Republic,CB,,175000.0
1351102,133895,Yeo Seung-Won,2000-05-05T00:00:00.000Z,,,Korea Republic,LB,,150000.0
1135928,109373,Jung Han-Min,2001-01-08T00:00:00.000Z,183.0,right,Korea Republic,forward,,100000.0
925672,109373,Won Ki-Jong,1996-01-06T00:00:00.000Z,178.0,,Korea Republic,ST,LM,400000.0
664541,429441,Yeo Bong-Hun,1994-03-12T00:00:00.000Z,178.0,right,Korea Republic,midfielder,,50000.0
1617282,133901,Yoon Jae-Seok,2003-10-22T00:00:00.000Z,177.0,,Korea Republic,RW,LW,275000.0
828050,133895,Lee Sang-Gi,1996-05-07T00:00:00.000Z,179.0,right,Korea Republic,RB,LB,150000.0
1945841,245905,Park Sung-Hyun,2009-07-14T00:00:00.000Z,175.0,,Korea Republic,midfielder,,75000.0
1712378,429440,Kim Ji-Hoon,2004-10-14T00:00:00.000Z,188.0,,Korea Republic,defender,,100000.0
1689064,429440,Blaise Tsague,2000-05-07T00:00:00.000Z,181.0,,Cameroon,forward,,175000.0
1816708,429441,Sung Shin,2005-01-13T00:00:00.000Z,174.0,,Korea Republic,CM,,225000.0
788377,133900,Seo Young-Jae,1995-05-23T00:00:00.000Z,182.0,left,Korea Republic,LB,,200000.0
1440077,245905,Jang Seok-Hwan,2004-10-11T00:00:00.000Z,179.0,left,Korea Republic,CB,,0.0
1135960,133901,Heo Yool,2001-04-12T00:00:00.000Z,193.0,left,Korea Republic,ST,LM,350000.0
1693371,133895,Kim Young-Whan,2002-03-23T00:00:00.000Z,180.0,,Korea Republic,CM,ST,125000.0
430453,133898,Chung Woon,1989-06-30T00:00:00.000Z,180.0,left,Korea Republic,LB,,275000.0
730745,46038,Yeon Je-Un,1994-08-28T00:00:00.000Z,185.0,right,Korea Republic,CB,,75000.0
1430786,133901,Lee Sang-Hyeok,2001-01-06T00:00:00.000Z,185.0,,Korea Republic,CB,,650000.0
828204,133900,Kim Jin-Ya,1998-06-30T00:00:00.000Z,177.0,right,Korea Republic,RB,,275000.0
1440076,133896,Lee Min-Hyeok,2002-01-19T00:00:00.000Z,,,Korea Republic,CM,,150000.0
1026730,46038,Lee Ju-Hyun,1998-12-06T00:00:00.000Z,,,Korea Republic,GK,,175000.0
1326406,133901,Moon Hyun-Ho,2003-05-13T00:00:00.000Z,193.0,,Korea Republic,GK,,100000.0
1337150,133901,Min Gyeong-Hyeon,2001-12-16T00:00:00.000Z,174.0,,Korea Republic,defender,,325000.0
947759,164734,Park Ho-Yeong,1999-04-07T00:00:00.000Z,198.0,,Korea Republic,CB,,175000.0
2076071,245905,Kim Woo-Jin,2005-05-06T00:00:00.000Z,,,Korea Republic,midfielder,,350000.0
1347377,162193,Ho-Min Park,2001-10-09T00:00:00.000Z,189.0,,South Korea,ST,,300000.0
1910260,133898,Park Min-Jae,2005-11-30T00:00:00.000Z,174.0,right,Korea Republic,forward,,75000.0
1122646,109373,Hwang Jae-Hwan,2001-04-12T00:00:00.000Z,170.0,,Korea Republic,forward,,50000.0
881709,164734,Jesse Sekidika,1996-07-14T00:00:00.000Z,174.0,right,Nigeria,forward,,400000.0
623920,429440,Joo Hyun-Woo,1990-09-12T00:00:00.000Z,174.0,right,Korea Republic,defender,,150000.0
1682408,1897657,Jin Tae-Ho,2006-01-20T00:00:00.000Z,170.0,,Korea Republic,LM,,225000.0
195840,164734,Hong Chul,1990-09-17T00:00:00.000Z,176.0,left,Korea Republic,LB,CB,225000.0
1711614,133896,Back In-Woo,2006-11-29T00:00:00.000Z,179.0,,Korea Republic,LW,"DM,CM,ST",225000.0
306233,821875,Kim In-Sung,1989-09-09T00:00:00.000Z,180.0,right,Korea Republic,RM,"LW,RW",50000.0
1907823,429440,Kim Kang,2007-07-05T00:00:00.000Z,172.0,,Korea Republic,forward,,50000.0
1284499,245905,Emir Saitoski,2003-05-08T00:00:00.000Z,,,Slovenia,midfielder,,250000.0
730658,92630,Lee Han-Do,1994-03-16T00:00:00.000Z,185.0,,Korea Republic,CB,,250000.0
729194,133895,Jung Won-Jin,1994-08-10T00:00:00.000Z,176.0,right,Korea Republic,CM,,250000.0
730830,245905,Kim Jong-Suk,1994-01-11T00:00:00.000Z,179.0,,Korea Republic,CM,AM,200000.0
1678855,245905,Bae Jin-Woo,2002-01-23T00:00:00.000Z,183.0,,Korea Republic,RB,,0.0
2118584,109373,Kim Gwang-won,2004-01-16T00:00:00.000Z,,,Korea Republic,midfielder,,250000.0
1903069,164734,Lee Hyo-Bin,2007-08-01T00:00:00.000Z,,,Korea Republic,defender,,50000.0
1714838,0,Han Seok-Jin,2007-12-19T00:00:00.000Z,174.0,,Korea Republic,midfielder,,
1232393,133901,Roh Kyung-Ho,2000-07-05T00:00:00.000Z,174.0,,Korea Republic,CM,,225000.0
1612440,133897,Hong Jae-Seok,2003-07-03T00:00:00.000Z,188.0,,Korea Republic,defender,,550000.0
1063377,46038,Andrea Compagno,1996-04-22T00:00:00.000Z,194.0,right,Italy,ST,,2000000.0
1613064,133896,Jeong Jae-Sang,2004-05-25T00:00:00.000Z,186.0,,Korea Republic,RM,,125000.0
1041907,92630,Cheon Seong-Hoon,2000-09-21T00:00:00.000Z,191.0,,Korea Republic,ST,,150000.0
1377053,429441,Kim Jong-Min,2001-04-13T00:00:00.000Z,191.0,,Korea Republic,defender,,75000.0
1613278,133895,Baek Min-Gyu,2005-11-20T00:00:00.000Z,183.0,right,Korea Republic,LM,,100000.0
1907826,429440,Oh Hyeong-Jun,2007-04-17T00:00:00.000Z,183.0,,Korea Republic,forward,,0.0
1440139,739800,Son Seung-Beom,2004-05-04T00:00:00.000Z,180.0,,Korea Republic,forward,,250000.0
828325,133895,Mun Ji-Hwan,1994-07-26T00:00:00.000Z,185.0,,Korea Republic,midfielder,,200000.0
1907693,429441,Uh Dam,2006-03-23T00:00:00.000Z,186.0,,Korea Republic,forward,,0.0
1712410,164734,Lee Ji-Ho,2002-04-16T00:00:00.000Z,,,Korea Republic,forward,,225000.0
1720266,88517,Kwak Sung-Hoon,2006-06-18T00:00:00.000Z,190.0,,Korea Republic,defender,,650000.0
1337097,92630,Park Jang Han-Gyeol,2004-02-15T00:00:00.000Z,176.0,,Korea Republic,midfielder,,50000.0
1859768,8188,Chung-Hyun Lee,2007-09-12T00:00:00.000Z,177.0,,South Korea,forward,,1200000.0
1909103,245905,Jung Gyu-Min,2007-01-04T00:00:00.000Z,174.0,,Korea Republic,midfielder,,0.0
1711626,133899,Lee Heon-Jae,2006-03-23T00:00:00.000Z,175.0,,Korea Republic,forward,,100000.0
310783,46038,Patrick Twumasi,1994-05-09T00:00:00.000Z,176.0,right,Ghana,forward,,325000.0
1300097,6694,David Celic,2003-03-08T00:00:00.000Z,188.0,right,Sweden,GK,,600000.0
1733815,6194,Elis Jaeger,2005-08-23T00:00:00.000Z,,,Sweden,GK,,500000.0
1088692,6694,Marcus Lindberg,2000-06-27T00:00:00.000Z,,right,Denmark,DM,CM,900000.0
1315253,6194,Herman Magnusson,1998-02-21T00:00:00.000Z,183.0,,Sweden,CB,,400000.0
1122426,6194,Simon Gefvert,1997-03-28T00:00:00.000Z,175.0,,Sweden,RM,,800000.0
658460,8014,Thomas Isherwood,1998-01-28T00:00:00.000Z,195.0,left,Sweden,CB,LB,800000.0
731267,8014,Isak Pettersson,1997-06-06T00:00:00.000Z,181.0,left,Sweden,GK,,600000.0
1386078,6694,Isak Bjerkebo,2003-01-19T00:00:00.000Z,178.0,,Sweden,LW,RW,3500000.0
